relative_time,Loader_front_orientation,Loader_cylinder_right,Loader_cylinder_left,Loader_cylinder_top,Loader_bucket_load_right,Loader_bucket_load_mid,Loader_bucket_load_left
14.15,0.5998486065678743,0.3248052038912928,0.3248253813588201,0.0440635260508233,6551.7578125,9560.03937007874,8081.349206349206
14.2,0.6000001248128803,0.3246786125583431,0.3247051403019905,0.0400031778767347,6549.8046875,9558.070866141732,8077.380952380952
14.25,0.6000417595605441,0.3245288273173194,0.3245511374868883,0.0351277112171575,6547.8515625,9556.102362204723,8073.412698412698
14.3,0.5999920989188542,0.3243301198580478,0.3243636796571331,0.0290225055466422,6545.8984375,9554.133858267716,8069.444444444445
14.35,0.5999587830476517,0.3241202470845089,0.3241513422944728,0.0221947996981735,6543.9453125,9552.165354330707,8065.476190476191
14.4,0.6000010373053439,0.323866932479994,0.3238961862068367,0.014360293530556,6541.9921875,9550.1968503937,8061.507936507936
14.45,0.5999619710047865,0.3235910095075382,0.3236118960251278,0.0055972140606815,6540.0390625,9548.228346456692,8057.539682539682
14.5,0.5999214328952948,0.3232912593862177,0.3232982508796009,-0.0041590945956908,6538.0859375,9546.259842519685,8053.5714285714275
14.55,0.5998861025888718,0.3229457580002929,0.3229564643538412,-0.0150143994406518,6536.1328125,9544.291338582678,8049.603174603175
14.6,0.5999112225256413,0.3225647316921545,0.3225833734096505,-0.0267597583896552,6534.1796875,9542.322834645667,8045.63492063492
14.65,0.5999065914530464,0.3221590329960803,0.3221571152977948,-0.0394115059321785,6532.2265625,9540.354330708662,8041.666666666666
14.7,0.5998870149115085,0.3217303264198601,0.3217115293754005,-0.0530646067777902,6530.2734375,9538.385826771651,8037.6984126984125
14.75,0.5998245376351876,0.3212731551612797,0.3212414391043411,-0.06680557814194,6528.3203125,9536.417322834644,8020.595238095237
14.8,0.5998713041570884,0.3207779794093651,0.3207533227668204,-0.0805334487611664,6526.3671875,9534.448818897636,7990.35714285714
14.85,0.5997673187272671,0.3202378059752365,0.3202171265979683,-0.0942804291118655,6524.4140625,9532.48031496063,7946.984126984125
14.9,0.5996766973960539,0.3196719347824041,0.3196523527591165,-0.1078461334139601,6522.4609375,9530.511811023622,7890.476190476189
14.95,0.5996438431740192,0.3190824277260892,0.319060007185094,-0.1216245698337822,6520.5078125,9528.543307086611,7820.833333333331
15.0,0.5997448883420619,0.3184624772125978,0.3184321269353022,-0.1352720609029336,6518.5546875,9526.574803149606,7738.055555555552
15.05,0.5998141019681429,0.3178374340993996,0.3178008531444257,-0.1489868695861281,6500.44921875,9524.6062992126,7642.142857142853
15.1,0.59988209152457,0.3172091532549479,0.317184570725654,-0.1627041805185692,6466.191406249999,9522.63779527559,7533.095238095235
15.15,0.5999300435046165,0.3166056632734394,0.3165655097006491,-0.1765656596243318,6415.781249999999,9520.66929133858,7410.912698412695
15.2,0.5997922677625834,0.3159797302162158,0.3159452622792246,-0.1902903294888507,6349.218749999999,9518.700787401573,7275.595238095234
15.25,0.5997779922923041,0.3153456988338305,0.3153138856904651,-0.2040538975436921,6266.503906249999,9498.561477892186,7127.142857142852
15.3,0.5998424489347192,0.3147301019028302,0.3146851201140397,-0.2178227117737581,6167.636718749998,9460.251362810415,6965.55555555555
15.35,0.5999226991282425,0.3141042176630447,0.31405777363376,-0.2314859864257946,6052.617187499998,9403.770442156268,6790.833333333327
15.4,0.599813694774437,0.3134916936441557,0.3134337679200762,-0.2453241793806246,5921.445312499998,9329.118715929735,6602.976190476185
15.45,0.5999782834377438,0.3128610189527815,0.3128097413418089,-0.2591225435367518,5774.121093749998,9236.296184130826,6401.984126984121
15.5,0.5999300670203838,0.3122355976701664,0.3121887943405571,-0.2729537857878902,5610.644531249998,9125.302846759536,6187.857142857136
15.55,0.5999221205416203,0.3116025863902674,0.3115717961028807,-0.2868618346659884,5431.015624999998,8996.138703815866,5960.595238095231
15.6,0.5999220912052291,0.3109812910895159,0.3109455786109217,-0.3007146088209675,5235.234374999997,8848.803755299814,5720.198412698405
15.65,0.5999380492194909,0.3103541043295766,0.3103205250597992,-0.3143417333283745,5023.300781249997,8683.29800121138,5466.666666666659
15.7,0.5998647705001877,0.3097195836189641,0.3097079455145161,-0.3281840561810078,4795.214843749996,8499.621441550571,5199.999999999992
15.75,0.5999183612434182,0.3090992884010467,0.3090750865513599,-0.3420622630380993,4550.976562499996,8297.774076317377,4933.333333333326
15.8,0.6000206304112161,0.3084632506552495,0.3084425277465661,-0.3559909673696428,4290.585937499996,8077.755905511805,4666.666666666659
15.85,0.5999586959664616,0.3078445938481738,0.3078131580454153,-0.3696068555832428,4014.042968749996,7839.566929133851,4399.999999999993
